customer_id,company_name,industry,company_size_band,country,signup_date,acquisition_channel,assigned_csm
CUST02526,Brown-Bishop,Logistics,SMB,United Kingdom,2025-10-19,Referral,
CUST02527,Jones-Byrd,Manufacturing,SMB,United States,2023-11-02,Paid,
CUST02528,"Williams, Horn and Morales",Healthcare,SMB,India,2025-08-26,Paid,
CUST02529,"Walton, Hall and Greene",Logistics,SMB,Germany,2025-07-31,Outbound Sales,
CUST02530,"Hanson, Chavez and Marshall",Manufacturing,SMB,United States,2024-06-01,Referral,
CUST02531,Hobbs-Harvey,Logistics,SMB,United States,2024-08-25,Paid,
CUST02532,Curtis-Lowe,Healthcare,SMB,India,2023-04-28,Paid,
CUST02533,Gibson LLC,Healthcare,SMB,Australia,2025-06-06,Referral,
CUST02534,"Lee, Garcia and Larson",Media,SMB,Singapore,2025-07-28,Paid,
CUST02535,Watkins and Sons,Software,SMB,United States,2025-04-13,Organic,
CUST02536,"Martinez, Hicks and Kelly",Financial Services,Mid-Market,United States,2025-07-30,Referral,Angie Henderson
CUST02537,Hardy-Wallace,Manufacturing,Mid-Market,India,2024-12-01,Organic,
CUST02538,Taylor Inc,Hospitality,Enterprise,Australia,2024-04-24,Referral,Monica Herrera
CUST02539,Anderson PLC,Retail,Mid-Market,India,2025-02-26,Outbound Sales,
CUST02540,Palmer-Pearson,Software,Mid-Market,United States,2025-09-08,Outbound Sales,Ryan Munoz
CUST02541,Collins-Mcclure,Manufacturing,SMB,United States,2025-07-26,Referral,
CUST02542,Hernandez LLC,Retail,Enterprise,United States,2025-08-18,Paid,Allison Hill
CUST02543,"Cooper, Wood and Smith",Financial Services,SMB,United States,2025-06-01,Referral,
CUST02544,"Sandoval, Thomas and Young",Retail,SMB,United States,2025-07-19,Referral,
CUST02545,"Trevino, Henderson and Gonzalez",Healthcare,Mid-Market,United States,2025-10-14,Outbound Sales,
CUST02546,Davidson and Sons,Hospitality,Enterprise,Singapore,2025-09-04,Referral,Noah Rhodes
CUST02547,Peterson Ltd,Manufacturing,SMB,United States,2025-05-12,Organic,
CUST02548,Neal-Holden,Media,SMB,United States,2025-04-17,Outbound Sales,
CUST02549,"Schwartz, Christian and Knight",Manufacturing,Mid-Market,Australia,2025-02-07,Organic,
CUST02550,Jensen-Barnes,Software,SMB,United States,2025-07-23,Organic,
CUST02551,Garcia Inc,Media,SMB,United States,2024-04-24,Organic,
CUST02552,Robinson-Smith,Education,Mid-Market,United Kingdom,2025-09-29,Organic,Monica Herrera
CUST02553,Steele Group,Manufacturing,SMB,Australia,2024-12-18,Referral,
CUST02554,"Lewis, Castillo and Tate",Logistics,SMB,Australia,2025-10-30,Organic,
CUST02555,Aguirre-Bennett,Hospitality,Mid-Market,Australia,2024-05-01,Paid,
CUST02556,Lopez-Fritz,Construction,SMB,United States,2025-10-24,Outbound Sales,
CUST02557,Smith-Howard,Construction,Mid-Market,Netherlands,2024-03-06,Organic,
CUST02558,"Wilson, Roberts and Lee",Media,Mid-Market,United States,2025-11-23,Paid,Monica Herrera
CUST02559,"Durham, Ward and Hester",Healthcare,SMB,United States,2025-08-15,Outbound Sales,
CUST02560,Gonzalez and Sons,Financial Services,Enterprise,Singapore,2025-02-02,Referral,Monica Herrera
CUST02561,Mcclure Ltd,Construction,Mid-Market,United States,2025-06-22,Organic,
CUST02562,Morgan PLC,Hospitality,Mid-Market,United States,2024-09-29,Paid,
CUST02563,White Inc,Construction,SMB,Australia,2024-09-06,Organic,Jamie Arnold
CUST02564,Cameron Inc,Construction,SMB,India,2025-11-12,Paid,
CUST02565,Decker and Sons,Manufacturing,SMB,Canada,2024-03-18,Referral,
CUST02566,Pena-Dyer,Construction,SMB,India,2023-07-13,Paid,
CUST02567,Boyle-Torres,Logistics,SMB,United States,2024-11-11,Paid,
CUST02568,Wood LLC,Manufacturing,Mid-Market,France,2024-12-03,Organic,Monica Herrera
CUST02569,"Jackson, Rose and Lloyd",Logistics,Enterprise,Australia,2025-01-14,Organic,Jamie Arnold
CUST02570,"Keith, Johns and Jones",Financial Services,SMB,France,2025-10-03,Organic,
CUST02571,Andrade and Sons,Hospitality,SMB,United Kingdom,2025-09-30,Paid,
CUST02572,Lee Group,Education,SMB,Singapore,2025-05-09,Paid,
CUST02573,"Brooks, Greene and Rowland",Financial Services,SMB,France,2025-03-02,Paid,
CUST02574,Mccall PLC,Software,Mid-Market,United States,2024-05-01,Referral,
CUST02575,"Lopez, Nichols and Clarke",Manufacturing,Mid-Market,Netherlands,2024-11-09,Organic,
CUST02576,Wright-Soto,Manufacturing,SMB,Australia,2025-06-04,Paid,
CUST02577,Salas-York,Financial Services,Mid-Market,Singapore,2025-03-24,Paid,Angie Henderson
CUST02578,"Blackwell, Clark and Miller",Retail,SMB,United States,2024-09-18,Outbound Sales,
CUST02579,Gibbs-Mendez,Healthcare,Mid-Market,Canada,2024-04-17,Outbound Sales,Daniel Wagner
CUST02580,Romero Ltd,Hospitality,SMB,Canada,2025-09-28,Outbound Sales,Daniel Wagner
CUST02581,"Brooks, Stone and White",Logistics,Enterprise,United States,2023-09-01,Outbound Sales,
CUST02582,"Brooks, Neal and Baldwin",Manufacturing,Mid-Market,Australia,2025-08-27,Outbound Sales,
CUST02583,Wells-Perkins,Education,Mid-Market,Ireland,2025-11-29,Organic,
CUST02584,"Morse, Silva and Johnson",Manufacturing,SMB,United Kingdom,2025-05-02,Organic,
CUST02585,Jacobson Group,Retail,Enterprise,United States,2024-12-23,Outbound Sales,Connie Lawrence
CUST02586,Foster LLC,Logistics,SMB,United Kingdom,2025-03-01,Referral,
CUST02587,Oneal-Duncan,Media,SMB,Singapore,2025-03-11,Paid,
CUST02588,Scott-Miller,Logistics,Mid-Market,Canada,2023-10-16,Organic,Allison Hill
CUST02589,Phillips PLC,Retail,SMB,Germany,2023-06-23,Outbound Sales,
CUST02590,Hall-Williams,Construction,SMB,Canada,2024-06-14,Outbound Sales,
CUST02591,"Oliver, Simmons and Mcdonald",Healthcare,SMB,Singapore,2025-05-04,Organic,
CUST02592,Richardson-Jimenez,Logistics,Mid-Market,Ireland,2025-10-08,Paid,
CUST02593,Reyes-White,Logistics,SMB,United States,2025-09-02,Organic,
CUST02594,Baker Inc,Logistics,SMB,United Kingdom,2025-07-12,Referral,
CUST02595,Valenzuela-Phillips,Software,SMB,France,2025-08-28,Paid,
CUST02596,"Hunt, Schneider and Hartman",Logistics,Mid-Market,United States,2023-08-21,Organic,
CUST02597,Garcia Inc,Media,SMB,Canada,2023-12-29,Outbound Sales,
CUST02598,Johnson-Gonzalez,Logistics,Enterprise,France,2023-04-16,Paid,Cristian Santos
CUST02599,Leonard LLC,Media,Enterprise,Canada,2023-11-24,Organic,Allison Hill
CUST02600,Mcgee-Mack,Construction,Enterprise,Germany,2025-09-25,Paid,Angie Henderson
CUST02601,Lee-Munoz,Education,Enterprise,United States,2025-11-05,Paid,Jamie Arnold
CUST02602,Murillo Ltd,Financial Services,Mid-Market,Ireland,2025-11-14,Organic,Jamie Arnold
CUST02603,"Daniels, Green and Carrillo",Media,Mid-Market,Australia,2025-07-17,Organic,
CUST02604,Short-Logan,Software,Mid-Market,Singapore,2025-03-15,Paid,
CUST02605,Bautista-Underwood,Software,Mid-Market,Netherlands,2025-11-08,Referral,
CUST02606,"Smith, Valdez and Hays",Education,SMB,United States,2024-05-28,Organic,
CUST02607,Grimes and Sons,Healthcare,SMB,United Kingdom,2024-12-19,Organic,
CUST02608,Cummings and Sons,Healthcare,Mid-Market,Canada,2025-01-06,Referral,
CUST02609,Hall-Matthews,Media,SMB,Germany,2025-11-08,Outbound Sales,
CUST02610,"Todd, Sharp and Murray",Retail,Mid-Market,United States,2025-03-29,Outbound Sales,
CUST02611,Edwards and Sons,Media,Enterprise,United Kingdom,2025-11-30,Referral,Angie Henderson
CUST02612,Carrillo-Wolfe,Education,Mid-Market,United States,2023-08-13,Outbound Sales,Gabrielle Davis
CUST02613,Gonzales PLC,Media,Mid-Market,United States,2024-05-20,Outbound Sales,Ryan Munoz
CUST02614,Brooks PLC,Retail,Mid-Market,Australia,2025-03-29,Outbound Sales,
CUST02615,Torres Ltd,Financial Services,SMB,Netherlands,2024-05-04,Paid,
CUST02616,Porter Ltd,Manufacturing,Mid-Market,Singapore,2025-05-27,Outbound Sales,
CUST02617,Morgan-Barnes,Education,SMB,United States,2025-02-04,Referral,
CUST02618,"Goodwin, Farmer and Vaughn",Retail,SMB,United States,2025-11-15,Referral,
CUST02619,Nguyen-Johnson,Hospitality,SMB,United Kingdom,2024-04-20,Organic,
CUST02620,Weeks and Sons,Media,Enterprise,United States,2023-10-11,Paid,Angie Henderson
CUST02621,Carroll-Lloyd,Healthcare,SMB,United States,2024-05-28,Outbound Sales,
CUST02622,"Berry, Myers and James",Retail,Mid-Market,United Kingdom,2025-10-16,Outbound Sales,Gina Moore
CUST02623,Brown-Hughes,Manufacturing,SMB,Canada,2023-12-25,Paid,
CUST02624,Rodriguez-Hudson,Manufacturing,SMB,United States,2025-03-17,Outbound Sales,
CUST02625,Fowler-Torres,Media,Mid-Market,United States,2023-11-07,Referral,Gina Moore
CUST02626,Garcia PLC,Healthcare,SMB,United States,2025-04-01,Referral,
CUST02627,Johnson Ltd,Retail,Mid-Market,United States,2025-05-02,Paid,
CUST02628,"Burns, Lopez and Jones",Construction,Enterprise,France,2023-03-31,Outbound Sales,Daniel Wagner
CUST02629,Campbell-Hall,Retail,Enterprise,United States,2024-11-18,Organic,Allison Hill
CUST02630,"Warren, Gibson and Wood",Software,Mid-Market,France,2025-05-01,Referral,
CUST02631,Jackson Group,Software,SMB,United States,2023-03-03,Paid,
CUST02632,Moore-Rodriguez,Software,SMB,United States,2024-02-18,Outbound Sales,
CUST02633,"Barnes, Paul and Price",Education,SMB,Australia,2025-03-18,Organic,
CUST02634,Anderson and Sons,Financial Services,SMB,United Kingdom,2024-05-13,Referral,
CUST02635,Reynolds-Mckinney,Financial Services,SMB,United Kingdom,2024-11-23,Outbound Sales,
CUST02636,Moore-Andrews,Financial Services,Mid-Market,India,2024-12-18,Organic,
CUST02637,Matthews-Shaw,Software,SMB,United States,2024-01-29,Organic,
CUST02638,"Stevens, Harris and Ritter",Retail,Mid-Market,United States,2025-10-30,Outbound Sales,
CUST02639,Brown-Ross,Healthcare,Mid-Market,United Kingdom,2023-11-20,Referral,
CUST02640,Fox PLC,Manufacturing,Mid-Market,Ireland,2025-02-21,Paid,Connie Lawrence
CUST02641,Stevens-Johnston,Logistics,SMB,Canada,2025-03-26,Outbound Sales,
CUST02642,"Davis, Lucas and Ellison",Software,Enterprise,Australia,2025-09-11,Organic,
CUST02643,Graves-Dawson,Financial Services,Mid-Market,United States,2024-05-15,Outbound Sales,Allison Hill
CUST02644,Myers-Colon,Financial Services,SMB,United States,2025-06-03,Outbound Sales,
CUST02645,Perry and Sons,Logistics,SMB,Ireland,2025-08-11,Outbound Sales,
CUST02646,"Quinn, Ellis and Bartlett",Retail,SMB,United Kingdom,2025-07-04,Organic,
CUST02647,Hale Inc,Logistics,SMB,United Kingdom,2025-09-04,Organic,
CUST02648,Hale-Williams,Retail,Enterprise,United States,2025-06-20,Outbound Sales,
CUST02649,Hill Ltd,Manufacturing,SMB,United States,2024-03-23,Referral,
CUST02650,"Carter, Hendricks and Wolfe",Construction,Mid-Market,United States,2024-04-20,Referral,
CUST02651,"Barrera, Kerr and Jenkins",Software,Mid-Market,United Kingdom,2024-10-13,Organic,Angie Henderson
CUST02652,"Martinez, Wood and Campos",Hospitality,SMB,United States,2024-10-20,Organic,
CUST02653,"Miranda, Nguyen and Hayes",Logistics,Mid-Market,United States,2025-06-05,Referral,
CUST02654,Clark-Williams,Hospitality,Enterprise,United States,2025-07-17,Outbound Sales,
CUST02655,Jones Ltd,Retail,SMB,United States,2024-04-24,Referral,
CUST02656,"Brady, James and Reese",Software,SMB,Canada,2025-06-19,Paid,
CUST02657,Sanders Inc,Media,Mid-Market,United States,2025-05-07,Organic,
CUST02658,Wilson-Stark,Education,Enterprise,Netherlands,2024-12-06,Organic,Monica Herrera
CUST02659,Santiago-Marshall,Retail,SMB,United States,2025-03-22,Organic,
CUST02660,Jones-Kelley,Logistics,SMB,Ireland,2025-07-10,Paid,
CUST02661,Reeves Group,Manufacturing,SMB,United States,2025-03-13,Outbound Sales,
CUST02662,Ruiz LLC,Construction,Mid-Market,Canada,2025-10-26,Outbound Sales,
CUST02663,Jackson Inc,Media,SMB,United Kingdom,2024-05-11,Referral,
CUST02664,"Garcia, Phillips and Nichols",Media,SMB,United States,2025-02-01,Outbound Sales,
CUST02665,Jackson-Powers,Retail,Mid-Market,United States,2025-04-05,Paid,
CUST02666,Byrd and Sons,Financial Services,SMB,Canada,2024-09-04,Paid,
CUST02667,Howard-Robinson,Retail,SMB,United States,2025-02-23,Outbound Sales,
CUST02668,Stafford PLC,Financial Services,Mid-Market,Singapore,2024-09-17,Paid,Abigail Shaffer
CUST02669,Ramos Inc,Hospitality,Mid-Market,United States,2024-09-15,Referral,
CUST02670,"Cain, Davidson and Moran",Media,SMB,Canada,2024-05-24,Paid,
CUST02671,Myers LLC,Healthcare,Enterprise,United States,2025-09-25,Referral,Gabrielle Davis
CUST02672,Williams-Smith,Retail,Mid-Market,United States,2025-11-29,Outbound Sales,Abigail Shaffer
CUST02673,Wang-Mcfarland,Education,SMB,United Kingdom,2024-10-28,Paid,
CUST02674,Kerr-Gonzalez,Logistics,Mid-Market,United States,2025-09-14,Outbound Sales,
CUST02675,Fisher Inc,Unknown,Enterprise,United States,2023-06-19,Referral,Ryan Munoz
CUST02676,Hoover-Frazier,Retail,Mid-Market,Netherlands,2025-11-16,Referral,
CUST02677,Walker Inc,Construction,SMB,United States,2025-07-13,Paid,
CUST02678,"Jackson, Jackson and Perry",Logistics,SMB,Australia,2024-05-09,Referral,
CUST02679,Ochoa LLC,Software,SMB,United States,2024-07-01,Outbound Sales,
CUST02680,"Sims, Weber and Villa",Manufacturing,SMB,Canada,2025-02-02,Organic,Jamie Arnold
CUST02681,Mcmillan-Martinez,Software,Enterprise,Germany,2024-11-04,Paid,Angie Henderson
CUST02682,Rodriguez LLC,Education,SMB,Germany,2025-10-03,Organic,
CUST02683,Smith Ltd,Healthcare,SMB,United States,2023-08-27,Organic,
CUST02684,Smith-Lewis,Financial Services,SMB,United States,2025-11-11,Outbound Sales,
CUST02685,Jones LLC,Financial Services,Enterprise,United States,2025-09-08,Referral,
CUST02686,"Hanson, Williams and Mcclure",Hospitality,Mid-Market,United States,2025-08-06,Organic,Jamie Arnold
CUST02687,Turner-George,Manufacturing,SMB,France,2024-08-30,Paid,
CUST02688,Marquez PLC,Retail,Enterprise,United States,2025-08-08,Outbound Sales,Angie Henderson
CUST02689,King Inc,Software,SMB,India,2025-10-18,Outbound Sales,
CUST02690,"Nguyen, Mccoy and Price",Logistics,Enterprise,United Kingdom,2025-04-08,Outbound Sales,Monica Herrera
CUST02691,"Anderson, Thompson and Gill",Logistics,Mid-Market,Australia,2025-10-08,Organic,Cristian Santos
CUST02692,"Stewart, York and Olson",Manufacturing,Mid-Market,United States,2024-01-30,Outbound Sales,Jamie Arnold
CUST02693,Smith-Barr,Construction,Enterprise,United States,2024-11-01,Outbound Sales,Noah Rhodes
CUST02694,Reyes-Davidson,Healthcare,Mid-Market,Canada,2025-09-12,Organic,Abigail Shaffer
CUST02695,Gordon Ltd,Healthcare,SMB,Australia,2024-07-21,Paid,
CUST02696,Hall PLC,Logistics,SMB,United States,2025-06-16,Paid,
CUST02697,Parker Ltd,Hospitality,Mid-Market,United States,2025-05-04,Organic,
CUST02698,Todd-Harvey,Healthcare,Enterprise,Canada,2025-06-14,Organic,Monica Herrera
CUST02699,Taylor Group,Retail,Enterprise,United States,2024-08-05,Paid,Daniel Wagner
CUST02700,Harris-Bennett,Construction,SMB,France,2023-12-31,Paid,
CUST02701,"Johnson, Mclean and George",Media,SMB,Germany,2024-04-13,Organic,
CUST02702,Stevenson-Murphy,Retail,Enterprise,Canada,2025-08-18,Paid,Gina Moore
CUST02703,Stewart-Buchanan,Education,SMB,France,2025-07-22,Referral,
CUST02704,Meyer Group,Software,SMB,United Kingdom,2025-10-26,Organic,
CUST02705,"Hess, Christensen and Perez",Logistics,SMB,United States,2024-02-25,Outbound Sales,
CUST02706,"Rivera, Allen and Ryan",Manufacturing,Enterprise,Singapore,2024-08-22,Paid,Allison Hill
CUST02707,"Mcneil, Solis and Horton",Logistics,Enterprise,United Kingdom,2024-11-28,Paid,Cristian Santos
CUST02708,Franklin Group,Construction,SMB,United Kingdom,2025-08-20,Outbound Sales,
CUST02709,"Morris, Ramos and Smith",Media,SMB,Netherlands,2023-10-07,Outbound Sales,
CUST02710,Jones-Lee,Financial Services,Mid-Market,Australia,2025-03-24,Outbound Sales,Noah Rhodes
CUST02711,"Braun, Mays and Martinez",Hospitality,SMB,Canada,2025-08-26,Organic,
CUST02712,Watkins and Sons,Software,SMB,United States,2025-07-28,Organic,
CUST02713,Romero Group,Hospitality,SMB,United Kingdom,2025-04-25,Referral,
CUST02714,"Mcdonald, Martin and Gonzalez",Construction,SMB,United States,2025-01-15,Outbound Sales,
CUST02715,Thompson-Wright,Retail,SMB,United States,2025-10-29,Paid,
CUST02716,Ray-Faulkner,Retail,Mid-Market,United States,2025-02-03,Outbound Sales,
CUST02717,Nelson Group,Unknown,SMB,United States,2024-06-01,Outbound Sales,
CUST02718,Tapia LLC,Software,SMB,France,2024-04-20,Organic,
CUST02719,Gray-Ruiz,Healthcare,SMB,United Kingdom,2025-10-22,Outbound Sales,
CUST02720,Wagner-Moss,Software,SMB,Canada,2024-07-14,Organic,
CUST02721,Weiss Group,Education,SMB,United States,2025-01-27,Paid,Connie Lawrence
CUST02722,Gill Group,Software,SMB,United Kingdom,2025-06-14,Organic,
CUST02723,Blake LLC,Hospitality,Mid-Market,Netherlands,2024-10-01,Organic,
CUST02724,"Medina, Tran and Thompson",Hospitality,Mid-Market,United States,2024-12-22,Organic,Gina Moore
CUST02725,Ford-Chavez,Financial Services,SMB,United States,2025-09-13,Referral,
CUST02726,Hart-Castillo,Financial Services,SMB,Canada,2023-09-05,Outbound Sales,
CUST02727,Taylor-Harrison,Retail,SMB,United States,2024-03-16,Referral,
CUST02728,Hendricks Inc,Software,Mid-Market,India,2025-01-10,Referral,
CUST02729,Hensley Ltd,Manufacturing,SMB,Canada,2025-05-22,Referral,
CUST02730,"Brooks, Sullivan and Perry",Manufacturing,Mid-Market,Germany,2025-05-21,Paid,
CUST02731,Waller-Brooks,Construction,SMB,United States,2023-02-24,Referral,
CUST02732,Parker-Archer,Education,Enterprise,United Kingdom,2024-11-28,Organic,Abigail Shaffer
CUST02733,Ortiz Inc,Logistics,Mid-Market,United States,2025-04-29,Referral,
CUST02734,Cruz PLC,Media,Enterprise,United Kingdom,2024-08-24,Outbound Sales,
CUST02735,Lee Group,Manufacturing,SMB,United States,2023-12-23,Organic,
CUST02736,Wise-Walton,Manufacturing,Mid-Market,United Kingdom,2025-10-06,Paid,Jamie Arnold
CUST02737,Hicks-Burns,Hospitality,Enterprise,Singapore,2025-09-12,Paid,
CUST02738,"Richardson, Brown and Cruz",Healthcare,SMB,Australia,2025-11-23,Organic,
CUST02739,Fitzgerald-Allen,Media,SMB,United States,2025-07-30,Organic,
CUST02740,Dorsey LLC,Retail,SMB,France,2024-08-31,Organic,
CUST02741,"Mann, Johnson and Wade",Unknown,Enterprise,Germany,2025-07-18,Paid,Noah Rhodes
CUST02742,Green Group,Financial Services,SMB,Canada,2024-07-17,Outbound Sales,
CUST02743,"Hernandez, Wright and Lane",Manufacturing,SMB,United States,2025-08-12,Organic,
CUST02744,"Skinner, Smith and Wise",Manufacturing,SMB,Canada,2025-08-13,Paid,
CUST02745,"Dawson, Cruz and Mccarthy",Retail,SMB,India,2024-06-20,Organic,
CUST02746,Stone and Sons,Education,Enterprise,Ireland,2025-08-24,Organic,Ryan Munoz
CUST02747,Martin-Simmons,Hospitality,SMB,United States,2025-11-09,Outbound Sales,
CUST02748,"Turner, Ponce and Barrett",Education,SMB,Netherlands,2025-09-04,Organic,
CUST02749,Willis-Gross,Software,SMB,United States,2025-05-29,Referral,
CUST02750,"Booth, Rodriguez and Armstrong",Media,SMB,Ireland,2025-06-11,Referral,
CUST02751,Olsen-Adams,Hospitality,SMB,United States,2024-07-19,Organic,
CUST02752,Conrad Group,Media,Mid-Market,United States,2025-08-31,Organic,
CUST02753,"Parker, Benitez and Velasquez",Software,SMB,Canada,2023-10-14,Outbound Sales,
CUST02754,Davis Ltd,Healthcare,SMB,United States,2025-04-19,Outbound Sales,
CUST02755,Warren-Pena,Education,Mid-Market,Singapore,2025-08-02,Outbound Sales,
CUST02756,"Jordan, Thompson and Lopez",Financial Services,Enterprise,United Kingdom,2025-04-04,Outbound Sales,Jamie Arnold
CUST02757,Gonzalez and Sons,Media,Enterprise,United States,2024-10-27,Organic,Jamie Arnold
CUST02758,"Fry, Hayes and Olsen",Financial Services,SMB,Germany,2023-12-13,Referral,
CUST02759,Harris Ltd,Education,SMB,United States,2025-05-12,Outbound Sales,
CUST02760,Lamb and Sons,Manufacturing,Enterprise,Ireland,2025-04-12,Outbound Sales,
CUST02761,Bird-Savage,Education,Enterprise,United States,2025-11-14,Paid,
CUST02762,Sims-Weber,Retail,SMB,United Kingdom,2024-08-11,Organic,
CUST02763,"Martin, Carter and Gray",Manufacturing,Mid-Market,United States,2024-09-19,Organic,
CUST02764,Brown-Johnson,Software,SMB,United States,2025-02-07,Referral,
CUST02765,Woods Ltd,Logistics,SMB,United States,2025-11-18,Paid,
CUST02766,Smith LLC,Unknown,SMB,Canada,2023-11-23,Organic,
CUST02767,Ortega Inc,Logistics,SMB,United States,2025-06-17,Outbound Sales,
CUST02768,Clark Inc,Hospitality,Mid-Market,Ireland,2025-09-06,Paid,
