ticket_id,customer_id,created_date,priority,category,resolution_hours,csat_score
TKT0009868,CUST00686,2025-12-14,Low,Account Access,16.0,2
TKT0009869,CUST00686,2025-09-13,Low,Account Access,4.0,1
TKT0009870,CUST01528,2025-12-25,Low,Account Access,70.0,4
TKT0009871,CUST01528,2025-06-18,Urgent,General Question,26.0,3
TKT0009872,CUST01528,2025-07-07,Low,Performance Issue,16.0,3
TKT0009873,CUST02027,2025-06-30,Low,General Question,31.0,5
TKT0009874,CUST02027,2025-07-27,High,Account Access,19.0,3
TKT0009875,CUST02027,2025-12-11,Low,Performance Issue,12.0,5
TKT0009876,CUST02027,2025-11-03,Low,Feature Request,5.0,4
TKT0009877,CUST02027,2025-06-04,Low,Performance Issue,3.0,5
TKT0009878,CUST00493,2025-09-03,Low,Bug Report,15.0,4
TKT0009879,CUST00493,2025-11-05,Low,Feature Request,16.0,4
TKT0009880,CUST00493,2025-10-09,Low,General Question,2.0,1
TKT0009881,CUST00493,2025-09-22,Medium,Feature Request,55.0,5
TKT0009882,CUST00183,2025-05-10,Medium,Onboarding Help,26.0,3
TKT0009883,CUST00183,2025-07-29,Low,Account Access,2.0,1
TKT0009884,CUST00183,2025-07-20,High,Performance Issue,29.0,1
TKT0009885,CUST00183,2025-08-05,Urgent,Billing,36.0,2
TKT0009886,CUST00183,2025-07-04,Urgent,Billing,19.0,2
TKT0009887,CUST00183,2025-07-01,High,Bug Report,240.0,1
TKT0009888,CUST02572,2025-10-26,Low,Feature Request,1.0,2
TKT0009889,CUST00492,2025-06-24,Medium,Onboarding Help,70.0,5
TKT0009890,CUST00492,2025-10-01,Low,Feature Request,6.0,4
TKT0009891,CUST00492,2025-11-08,Medium,Billing,15.0,5
TKT0009892,CUST00492,2025-07-01,Low,Onboarding Help,21.0,4
TKT0009893,CUST02171,2025-06-07,Low,Performance Issue,68.0,4
TKT0009894,CUST02171,2025-08-31,High,Feature Request,27.0,3
TKT0009895,CUST01962,2025-07-23,High,Billing,27.0,5
TKT0009896,CUST01962,2025-08-17,Low,Performance Issue,20.0,3
TKT0009897,CUST01962,2025-08-11,Urgent,Performance Issue,21.0,1
TKT0009898,CUST01962,2025-07-15,Urgent,Performance Issue,5.0,1
TKT0009899,CUST01962,2025-07-23,Urgent,Bug Report,13.0,2
TKT0009900,CUST01962,2025-08-08,Urgent,Billing,15.0,1
TKT0009901,CUST00817,2025-10-26,Medium,Billing,8.0,4
TKT0009902,CUST00817,2025-05-15,Low,Account Access,15.0,4
TKT0009903,CUST00872,2025-11-09,Medium,Billing,6.0,5
TKT0009904,CUST01428,2025-09-26,High,Bug Report,52.0,1
TKT0009905,CUST01428,2025-09-23,High,Bug Report,116.0,2
TKT0009906,CUST01428,2025-08-24,Urgent,Bug Report,34.0,3
TKT0009907,CUST02808,2025-10-31,Medium,Bug Report,9.0,3
TKT0009908,CUST02808,2025-09-07,Medium,Performance Issue,15.0,5
TKT0009909,CUST02808,2025-12-23,Low,Billing,23.0,5
TKT0009910,CUST02808,2025-07-08,Low,Performance Issue,19.0,4
TKT0009911,CUST02809,2025-05-28,Low,Bug Report,18.0,4
TKT0009912,CUST02809,2025-09-25,Low,Billing,7.0,4
TKT0009913,CUST02809,2025-12-20,Medium,General Question,38.0,3
TKT0009914,CUST02809,2025-12-23,Medium,Billing,10.0,3
TKT0009915,CUST02809,2025-08-19,Medium,Performance Issue,68.0,5
TKT0009916,CUST02293,2025-07-31,Low,Billing,3.0,4
TKT0009917,CUST00151,2025-05-30,Low,Bug Report,5.0,2
TKT0009918,CUST00151,2025-10-07,Low,Account Access,37.0,3
TKT0009919,CUST00123,2025-06-12,Low,Account Access,36.0,3
TKT0009920,CUST00123,2025-08-09,Medium,Account Access,4.0,5
TKT0009921,CUST00123,2025-06-12,High,Performance Issue,45.0,5
TKT0009922,CUST00123,2025-05-17,Low,Feature Request,1.0,4
TKT0009923,CUST01782,2025-12-15,High,Onboarding Help,10.0,5
TKT0009924,CUST01782,2025-12-23,High,Account Access,1.0,5
TKT0009925,CUST01782,2025-11-11,Low,Bug Report,8.0,4
TKT0009926,CUST02759,2025-12-05,Medium,General Question,10.0,4
TKT0009927,CUST01175,2025-08-09,Urgent,Performance Issue,3.0,3
TKT0009928,CUST01175,2025-06-01,Low,General Question,3.0,5
TKT0009929,CUST01175,2025-10-03,Urgent,Billing,18.0,1
TKT0009930,CUST01175,2025-10-09,Urgent,Billing,51.0,1
TKT0009931,CUST02959,2025-05-27,Medium,Performance Issue,16.0,5
TKT0009932,CUST00077,2025-11-18,Low,Feature Request,5.0,4
TKT0009933,CUST00077,2025-10-25,Medium,Feature Request,15.0,5
TKT0009934,CUST02547,2025-11-27,Low,Bug Report,2.0,3
TKT0009935,CUST02547,2025-05-18,High,Feature Request,38.0,2
TKT0009936,CUST02547,2025-09-02,Low,General Question,3.0,2
TKT0009937,CUST02547,2025-12-09,Low,Bug Report,20.0,5
TKT0009938,CUST02547,2025-10-23,Medium,Performance Issue,3.0,4
TKT0009939,CUST02865,2025-07-17,Low,Performance Issue,8.0,4
TKT0009940,CUST02865,2025-08-07,High,Account Access,54.0,3
TKT0009941,CUST02865,2025-06-10,Low,Onboarding Help,23.0,3
TKT0009942,CUST02865,2025-06-30,High,Billing,46.0,1
TKT0009943,CUST02865,2025-07-16,High,Performance Issue,12.0,1
TKT0009944,CUST02865,2025-06-30,Urgent,Performance Issue,16.0,2
TKT0009945,CUST02865,2025-06-16,High,Performance Issue,18.0,2
TKT0009946,CUST02333,2025-05-26,Low,Account Access,20.0,4
TKT0009947,CUST02464,2025-05-19,Low,Onboarding Help,5.0,4
TKT0009948,CUST02464,2025-11-27,Medium,Feature Request,5.0,3
TKT0009949,CUST00862,2025-08-30,High,Billing,19.0,4
TKT0009950,CUST00862,2025-11-11,Medium,General Question,5.0,4
TKT0009951,CUST00862,2025-05-23,Medium,Account Access,33.0,2
TKT0009952,CUST00620,2025-06-15,Low,Account Access,17.0,4
TKT0009953,CUST00620,2025-08-22,Urgent,Account Access,57.0,5
TKT0009954,CUST00669,2025-07-30,High,Onboarding Help,24.0,4
TKT0009955,CUST02271,2025-11-27,Low,Performance Issue,54.0,4
TKT0009956,CUST02271,2025-08-10,Low,Performance Issue,15.0,2
TKT0009957,CUST02271,2025-06-14,Urgent,Bug Report,27.0,3
TKT0009958,CUST00235,2025-07-09,Urgent,Billing,17.0,1
TKT0009959,CUST00235,2025-06-22,High,Performance Issue,110.0,1
TKT0009960,CUST00235,2025-08-10,High,Bug Report,32.0,2
TKT0009961,CUST00237,2025-08-21,Medium,Onboarding Help,47.0,2
TKT0009962,CUST00237,2025-12-15,High,Feature Request,7.0,3
TKT0009963,CUST00237,2025-06-06,Medium,Performance Issue,22.0,3
TKT0009964,CUST00237,2025-10-31,Medium,Performance Issue,11.0,5
TKT0009965,CUST00237,2025-05-18,Low,Performance Issue,29.0,5
TKT0009966,CUST00237,2025-06-28,Medium,Bug Report,15.0,5
TKT0009967,CUST00237,2025-06-17,High,Billing,12.0,3
TKT0009968,CUST02473,2025-07-23,Medium,Onboarding Help,6.0,3
TKT0009969,CUST02473,2025-08-07,Medium,Billing,33.0,4
TKT0009970,CUST00033,2025-06-03,High,Bug Report,61.0,1
TKT0009971,CUST00033,2025-06-02,Urgent,Bug Report,8.0,3
TKT0009972,CUST00565,2025-11-27,Low,General Question,23.0,4
TKT0009973,CUST00565,2025-12-24,Medium,Billing,18.0,2
TKT0009974,CUST00565,2025-06-26,Low,Onboarding Help,5.0,5
TKT0009975,CUST00565,2025-09-01,Low,Billing,6.0,4
TKT0009976,CUST00565,2025-05-24,Medium,Feature Request,7.0,3
TKT0009977,CUST00565,2025-08-24,High,Account Access,64.0,5
TKT0009978,CUST02965,2025-06-12,Low,General Question,2.0,5
TKT0009979,CUST02965,2025-12-14,Urgent,Account Access,26.0,2
TKT0009980,CUST02965,2025-07-16,Low,Performance Issue,4.0,4
TKT0009981,CUST02965,2025-09-02,Urgent,Performance Issue,1.0,5
TKT0009982,CUST02015,2025-06-11,Low,Feature Request,9.0,4
TKT0009983,CUST02015,2025-07-02,Low,Account Access,15.0,5
TKT0009984,CUST02015,2025-07-24,High,General Question,36.0,5
TKT0009985,CUST02015,2025-09-29,High,Billing,39.0,2
TKT0009986,CUST00693,2025-07-13,Urgent,Account Access,2.0,4
TKT0009987,CUST00693,2025-07-05,Urgent,Bug Report,16.0,2
TKT0009988,CUST00693,2025-07-02,Urgent,Performance Issue,15.0,1
TKT0009989,CUST00420,2025-12-26,Low,Performance Issue,18.0,2
TKT0009990,CUST00420,2025-10-09,High,Performance Issue,23.0,4
TKT0009991,CUST00420,2025-08-12,Medium,Performance Issue,7.0,5
TKT0009992,CUST00420,2025-05-30,Low,Account Access,1.0,3
TKT0009993,CUST00420,2025-07-11,Medium,Performance Issue,21.0,4
TKT0009994,CUST00778,2025-07-13,Medium,Onboarding Help,7.0,3
TKT0009995,CUST00778,2025-09-26,Low,Bug Report,21.0,5
TKT0009996,CUST02927,2025-11-01,High,Account Access,8.0,4
TKT0009997,CUST02927,2025-12-01,Low,Account Access,8.0,2
TKT0009998,CUST01797,2025-10-12,Low,Performance Issue,8.0,4
TKT0009999,CUST01797,2025-07-12,Low,Performance Issue,16.0,5
TKT0010000,CUST01797,2025-10-25,Medium,General Question,31.0,5
TKT0010001,CUST01797,2025-07-08,Low,Feature Request,24.0,4
TKT0010002,CUST00377,2025-08-29,Low,Feature Request,7.0,1
TKT0010003,CUST00377,2025-07-27,Medium,Bug Report,23.0,4
TKT0010004,CUST00018,2025-11-10,Low,Performance Issue,7.0,4
TKT0010005,CUST00018,2025-10-08,Low,Account Access,12.0,5
TKT0010006,CUST00018,2025-12-10,Medium,Feature Request,20.0,3
TKT0010007,CUST00018,2025-08-30,Medium,Feature Request,9.0,4
TKT0010008,CUST00018,2025-12-12,Medium,Billing,15.0,5
TKT0010009,CUST02512,2025-09-02,Urgent,Performance Issue,19.0,1
TKT0010010,CUST02512,2025-10-04,High,Performance Issue,8.0,3
TKT0010011,CUST02512,2025-09-12,Urgent,Billing,62.0,2
TKT0010012,CUST02512,2025-08-29,High,Bug Report,38.0,2
TKT0010013,CUST01355,2025-08-14,Urgent,Bug Report,136.0,1
TKT0010014,CUST01355,2025-07-13,High,Bug Report,36.0,2
TKT0010015,CUST01355,2025-08-14,High,Performance Issue,27.0,2
TKT0010016,CUST01603,2025-07-28,Low,Performance Issue,14.0,5
TKT0010017,CUST01135,2025-06-14,Low,Billing,32.0,4
TKT0010018,CUST01135,2025-07-02,Medium,Performance Issue,8.0,3
TKT0010019,CUST01135,2025-09-16,Urgent,Performance Issue,13.0,2
TKT0010020,CUST01135,2025-09-22,Urgent,Performance Issue,12.0,1
TKT0010021,CUST02940,2025-06-07,High,Feature Request,3.0,1
TKT0010022,CUST02940,2025-12-19,High,General Question,1.0,4
TKT0010023,CUST02940,2025-07-12,Low,Account Access,50.0,4
TKT0010024,CUST02940,2025-12-01,Low,General Question,26.0,4
TKT0010025,CUST02940,2025-06-11,Low,Onboarding Help,39.0,5
TKT0010026,CUST02940,2025-08-27,Low,Onboarding Help,50.0,4
TKT0010027,CUST02087,2025-08-28,Urgent,Bug Report,14.0,1
TKT0010028,CUST02087,2025-09-14,High,Bug Report,28.0,3
TKT0010029,CUST00846,2025-09-02,Low,Performance Issue,71.0,4
TKT0010030,CUST00846,2025-07-19,High,Feature Request,44.0,4
TKT0010031,CUST00316,2025-07-27,Low,Performance Issue,66.0,5
TKT0010032,CUST00316,2025-10-30,Low,Billing,38.0,4
TKT0010033,CUST00316,2025-08-15,Medium,Billing,24.0,4
TKT0010034,CUST00337,2025-05-30,Medium,Account Access,8.0,5
TKT0010035,CUST00337,2025-08-24,Urgent,Bug Report,9.0,1
TKT0010036,CUST00337,2025-08-12,High,Bug Report,5.0,1
TKT0010037,CUST00337,2025-09-09,High,Bug Report,78.0,2
TKT0010038,CUST01455,2025-05-24,Low,Account Access,16.0,4
TKT0010039,CUST01455,2025-10-12,Low,Bug Report,14.0,5
TKT0010040,CUST01455,2025-05-26,Low,Account Access,3.0,5
TKT0010041,CUST01455,2025-12-28,Medium,Performance Issue,11.0,2
TKT0010042,CUST01455,2025-07-19,Low,Onboarding Help,10.0,3
TKT0010043,CUST00606,2025-10-30,Low,Onboarding Help,6.0,3
TKT0010044,CUST00606,2025-07-20,Low,Account Access,25.0,2
TKT0010045,CUST00606,2025-07-12,Low,Onboarding Help,18.0,3
TKT0010046,CUST00606,2025-11-25,High,Feature Request,2.0,4
TKT0010047,CUST02775,2025-12-23,High,Feature Request,12.0,4
TKT0010048,CUST02775,2025-07-22,Low,Performance Issue,10.0,3
TKT0010049,CUST02775,2025-06-26,Low,General Question,2.0,1
TKT0010050,CUST00940,2025-09-14,Medium,Account Access,21.0,4
TKT0010051,CUST00940,2025-06-27,Low,Performance Issue,14.0,4
TKT0010052,CUST00940,2025-11-28,Low,Billing,5.0,5
TKT0010053,CUST00940,2025-12-22,Low,Billing,6.0,5
TKT0010054,CUST00436,2025-07-08,Medium,Performance Issue,11.0,3
TKT0010055,CUST00436,2025-08-27,High,Performance Issue,14.0,1
TKT0010056,CUST00436,2025-09-18,Urgent,Performance Issue,17.0,2
TKT0010057,CUST00436,2025-09-05,High,Performance Issue,15.0,2
TKT0010058,CUST01041,2025-08-13,Low,Billing,12.0,5
TKT0010059,CUST01041,2025-08-05,Medium,Bug Report,4.0,4
TKT0010060,CUST01041,2025-11-10,Medium,Performance Issue,1.0,2
TKT0010061,CUST00175,2025-10-16,High,Onboarding Help,22.0,3
TKT0010062,CUST00175,2025-11-21,High,Bug Report,25.0,3
TKT0010063,CUST00175,2025-09-02,Medium,Billing,15.0,4
TKT0010064,CUST00175,2025-12-24,Medium,Feature Request,9.0,4
TKT0010065,CUST00175,2025-05-31,Medium,Account Access,2.0,5
TKT0010066,CUST02002,2025-09-12,Medium,Account Access,3.0,3
TKT0010067,CUST02002,2025-10-16,Low,Onboarding Help,15.0,5
TKT0010068,CUST02002,2025-08-23,High,Billing,10.0,5
TKT0010069,CUST02002,2025-12-10,Low,Onboarding Help,16.0,5
TKT0010070,CUST02002,2025-08-13,Low,Feature Request,10.0,5
TKT0010071,CUST00879,2025-06-05,High,Billing,13.0,2
TKT0010072,CUST00879,2025-05-26,High,Bug Report,59.0,3
TKT0010073,CUST00879,2025-06-25,High,Bug Report,26.0,1
TKT0010074,CUST00879,2025-06-15,High,Billing,43.0,3
TKT0010075,CUST02729,2025-10-09,High,Performance Issue,12.0,5
TKT0010076,CUST02729,2025-09-07,High,Billing,5.0,3
TKT0010077,CUST02729,2025-10-21,Urgent,Billing,117.0,2
TKT0010078,CUST02729,2025-10-01,Urgent,Performance Issue,14.0,2
TKT0010079,CUST01960,2025-10-15,High,Billing,15.0,4
TKT0010080,CUST01960,2025-08-28,Urgent,Billing,34.0,2
TKT0010081,CUST01960,2025-11-05,Medium,Account Access,5.0,2
TKT0010082,CUST01960,2025-08-15,Low,Billing,13.0,4
TKT0010083,CUST01660,2025-07-07,Medium,Account Access,19.0,2
TKT0010084,CUST01660,2025-08-09,Low,General Question,10.0,4
TKT0010085,CUST01660,2025-06-04,Medium,Feature Request,5.0,5
TKT0010086,CUST02348,2025-07-01,Low,Billing,23.0,5
TKT0010087,CUST02348,2025-07-25,Urgent,Performance Issue,68.0,1
TKT0010088,CUST02348,2025-07-10,High,Bug Report,15.0,1
TKT0010089,CUST01629,2025-10-07,Low,Billing,13.0,5
TKT0010090,CUST01629,2025-11-12,Low,Bug Report,4.0,5
TKT0010091,CUST01629,2025-07-22,Medium,Feature Request,21.0,4
TKT0010092,CUST01629,2025-10-26,Low,Feature Request,6.0,3
TKT0010093,CUST01541,2025-09-11,Low,General Question,5.0,5
TKT0010094,CUST01541,2025-09-05,High,Bug Report,40.0,4
TKT0010095,CUST01541,2025-10-29,Medium,Account Access,28.0,4
TKT0010096,CUST01541,2025-09-19,Low,Feature Request,28.0,4
TKT0010097,CUST01541,2025-11-18,Medium,Account Access,19.0,5
TKT0010098,CUST01541,2025-11-04,Low,Performance Issue,7.0,5
TKT0010099,CUST02079,2025-09-01,Urgent,Billing,25.0,2
TKT0010100,CUST02079,2025-10-09,High,Billing,20.0,2
TKT0010101,CUST01409,2025-05-31,High,Billing,3.0,5
TKT0010102,CUST01105,2025-12-12,Medium,Bug Report,48.0,4
TKT0010103,CUST01105,2025-07-18,High,General Question,60.0,3
TKT0010104,CUST01105,2025-12-19,Medium,Feature Request,9.0,4
TKT0010105,CUST01105,2025-08-09,Medium,Onboarding Help,15.0,4
TKT0010106,CUST02825,2025-09-29,Low,Billing,11.0,3
TKT0010107,CUST02825,2025-08-26,High,Billing,23.0,2
TKT0010108,CUST02505,2025-08-26,Low,General Question,40.0,3
TKT0010109,CUST01711,2025-11-12,Low,Bug Report,5.0,3
TKT0010110,CUST01711,2025-09-18,High,Onboarding Help,7.0,3
TKT0010111,CUST01711,2025-06-19,Low,Account Access,54.0,2
TKT0010112,CUST01711,2025-11-07,Medium,Billing,3.0,2
TKT0010113,CUST02080,2025-12-08,Low,Account Access,7.0,4
TKT0010114,CUST02080,2025-10-09,High,Billing,4.0,4
TKT0010115,CUST02080,2025-07-31,Medium,Feature Request,9.0,2
TKT0010116,CUST02080,2025-06-01,High,Feature Request,6.0,3
TKT0010117,CUST00056,2025-06-30,Low,Feature Request,15.0,4
TKT0010118,CUST00056,2025-08-25,Urgent,Billing,1.0,5
TKT0010119,CUST00056,2025-10-15,High,Account Access,28.0,3
TKT0010120,CUST00056,2025-09-12,Low,Feature Request,7.0,5
TKT0010121,CUST00910,2025-12-27,High,Bug Report,2.0,5
TKT0010122,CUST02028,2025-05-29,Low,Onboarding Help,24.0,3
TKT0010123,CUST02028,2025-09-05,High,Onboarding Help,24.0,3
TKT0010124,CUST02028,2025-07-19,Low,Bug Report,38.0,5
TKT0010125,CUST02028,2025-09-20,Urgent,Performance Issue,6.0,2
TKT0010126,CUST02028,2025-10-16,High,Bug Report,20.0,1
TKT0010127,CUST01696,2025-08-20,Low,Bug Report,17.0,5
TKT0010128,CUST01696,2025-12-04,Low,Onboarding Help,27.0,4
TKT0010129,CUST01696,2025-08-11,Medium,Performance Issue,37.0,4
TKT0010130,CUST02411,2025-06-19,Medium,Bug Report,18.0,5
TKT0010131,CUST02411,2025-11-24,Low,Bug Report,1.0,4
TKT0010132,CUST01386,2025-08-17,Low,Billing,42.0,4
TKT0010133,CUST01386,2025-11-04,Low,Bug Report,10.0,4
TKT0010134,CUST01386,2025-05-26,Medium,Performance Issue,15.0,5
TKT0010135,CUST01386,2025-11-08,Medium,General Question,64.0,5
TKT0010136,CUST00189,2025-12-28,Urgent,Onboarding Help,59.0,3
TKT0010137,CUST00189,2025-12-25,Medium,General Question,7.0,4
TKT0010138,CUST00189,2025-08-02,High,Feature Request,96.0,1
TKT0010139,CUST01494,2025-08-25,Low,General Question,3.0,2
TKT0010140,CUST01494,2025-12-30,Low,General Question,15.0,5
TKT0010141,CUST01494,2025-11-08,Medium,Performance Issue,11.0,2
TKT0010142,CUST01494,2025-12-04,High,Feature Request,12.0,3
TKT0010143,CUST01494,2025-10-19,Low,Feature Request,1.0,1
TKT0010144,CUST01494,2025-09-28,Low,Account Access,14.0,2
TKT0010145,CUST02801,2025-06-08,High,Billing,31.0,3
TKT0010146,CUST02801,2025-06-30,Urgent,Billing,47.0,2
TKT0010147,CUST02801,2025-07-11,High,Billing,13.0,2
TKT0010148,CUST00534,2025-07-22,Medium,Performance Issue,8.0,5
TKT0010149,CUST00534,2025-12-12,Low,Performance Issue,14.0,5
TKT0010150,CUST01248,2025-08-25,Urgent,Bug Report,77.0,2
TKT0010151,CUST01248,2025-09-06,High,Performance Issue,22.0,1
TKT0010152,CUST01248,2025-08-28,High,Bug Report,11.0,1
TKT0010153,CUST01269,2025-10-03,Medium,General Question,7.0,4
TKT0010154,CUST01269,2025-06-04,High,General Question,12.0,1
TKT0010155,CUST01269,2025-10-28,Medium,Onboarding Help,5.0,5
TKT0010156,CUST01269,2025-08-14,Medium,Billing,17.0,2
TKT0010157,CUST01269,2025-08-23,Urgent,Account Access,21.0,4
TKT0010158,CUST02863,2025-11-01,Urgent,Billing,3.0,4
TKT0010159,CUST02863,2025-09-27,Urgent,Feature Request,11.0,4
TKT0010160,CUST02616,2025-08-16,Medium,Account Access,20.0,3
TKT0010161,CUST02616,2025-06-26,Low,Account Access,11.0,2
TKT0010162,CUST02616,2025-07-26,Urgent,Performance Issue,11.0,4
TKT0010163,CUST02616,2025-08-09,Low,Onboarding Help,16.0,4
TKT0010164,CUST02955,2025-06-26,Low,Onboarding Help,11.0,4
TKT0010165,CUST02955,2025-08-20,Low,Bug Report,1.0,4
TKT0010166,CUST02955,2025-09-23,Low,Account Access,10.0,3
TKT0010167,CUST02279,2025-05-30,High,Performance Issue,30.0,3
TKT0010168,CUST02279,2025-07-13,Urgent,Bug Report,61.0,2
TKT0010169,CUST01731,2025-10-13,Low,Feature Request,22.0,3
TKT0010170,CUST01731,2025-10-27,Medium,Billing,9.0,2
TKT0010171,CUST01731,2025-08-22,Medium,Billing,32.0,3
TKT0010172,CUST01731,2025-11-14,Low,General Question,36.0,5
TKT0010173,CUST01731,2025-11-12,Urgent,Account Access,8.0,3
TKT0010174,CUST01731,2025-08-16,High,Account Access,46.0,4
TKT0010175,CUST01731,2025-11-14,Low,Onboarding Help,28.0,3
TKT0010176,CUST02211,2025-06-13,Medium,Performance Issue,39.0,4
TKT0010177,CUST02211,2025-08-10,Medium,Feature Request,26.0,3
TKT0010178,CUST02211,2025-07-27,Low,Bug Report,3.0,4
TKT0010179,CUST02211,2025-06-11,Low,Onboarding Help,30.0,3
TKT0010180,CUST02211,2025-07-03,Low,Performance Issue,42.0,4
TKT0010181,CUST01689,2025-06-20,Low,Billing,7.0,4
TKT0010182,CUST01689,2025-08-07,Medium,Feature Request,38.0,5
TKT0010183,CUST01689,2025-07-17,Urgent,Bug Report,13.0,1
TKT0010184,CUST01689,2025-08-20,Urgent,Billing,10.0,3
TKT0010185,CUST00684,2025-12-06,Medium,General Question,17.0,2
TKT0010186,CUST00684,2025-09-06,Medium,General Question,8.0,4
TKT0010187,CUST00684,2025-08-16,High,Onboarding Help,18.0,5
TKT0010188,CUST01464,2025-08-08,Low,Billing,41.0,4
TKT0010189,CUST01464,2025-06-26,High,Onboarding Help,22.0,5
TKT0010190,CUST01464,2025-08-27,Urgent,Performance Issue,102.0,1
TKT0010191,CUST01464,2025-07-26,High,Bug Report,4.0,1
TKT0010192,CUST01464,2025-07-25,Urgent,Bug Report,16.0,2
TKT0010193,CUST01464,2025-07-11,Urgent,Billing,23.0,2
TKT0010194,CUST02777,2025-11-03,Medium,Onboarding Help,22.0,4
TKT0010195,CUST02777,2025-11-30,Low,General Question,1.0,4
TKT0010196,CUST02777,2025-06-04,High,Feature Request,64.0,4
TKT0010197,CUST01147,2025-10-29,Medium,Account Access,21.0,3
TKT0010198,CUST01147,2025-10-21,Low,Onboarding Help,2.0,4
TKT0010199,CUST01713,2025-10-17,Low,Performance Issue,29.0,4
TKT0010200,CUST02017,2025-08-24,High,Billing,3.0,3
TKT0010201,CUST02017,2025-06-06,Medium,Feature Request,2.0,3
TKT0010202,CUST02017,2025-06-21,Medium,General Question,30.0,3
TKT0010203,CUST02017,2025-12-04,Medium,Bug Report,3.0,5
TKT0010204,CUST00230,2025-09-09,Low,Bug Report,15.0,4
TKT0010205,CUST00230,2025-08-06,Urgent,Billing,13.0,1
TKT0010206,CUST00230,2025-09-15,Urgent,Billing,73.0,1
TKT0010207,CUST01770,2025-07-16,Low,Bug Report,5.0,4
TKT0010208,CUST00065,2025-08-06,Low,Billing,35.0,4
TKT0010209,CUST00065,2025-09-28,High,Billing,57.0,2
TKT0010210,CUST00065,2025-08-25,Urgent,Performance Issue,24.0,3
TKT0010211,CUST00065,2025-09-01,Urgent,Bug Report,88.0,2
TKT0010212,CUST00065,2025-09-04,Urgent,Billing,12.0,2
TKT0010213,CUST00176,2025-07-08,Medium,Feature Request,10.0,5
TKT0010214,CUST00176,2025-10-30,Urgent,Feature Request,2.0,4
TKT0010215,CUST00176,2025-10-19,Low,Performance Issue,11.0,4
TKT0010216,CUST00176,2025-11-16,High,Bug Report,12.0,1
TKT0010217,CUST00176,2025-09-11,Medium,Account Access,14.0,4
TKT0010218,CUST00176,2025-10-09,High,Performance Issue,20.0,5
TKT0010219,CUST00176,2025-12-16,Low,Bug Report,21.0,4
TKT0010220,CUST02543,2025-12-17,Low,Performance Issue,1.0,4
TKT0010221,CUST02121,2025-09-08,Low,Bug Report,21.0,4
TKT0010222,CUST02121,2025-07-07,Low,General Question,4.0,5
TKT0010223,CUST02121,2025-09-15,Low,Performance Issue,17.0,5
TKT0010224,CUST02121,2025-11-01,Low,Bug Report,12.0,3
TKT0010225,CUST00827,2025-07-03,Medium,Performance Issue,15.0,4
TKT0010226,CUST00827,2025-06-21,High,Bug Report,55.0,1
TKT0010227,CUST00827,2025-07-28,Urgent,Bug Report,39.0,1
TKT0010228,CUST00827,2025-07-18,High,Billing,49.0,2
TKT0010229,CUST00324,2025-08-25,Low,Bug Report,30.0,4
TKT0010230,CUST00324,2025-07-07,High,Feature Request,7.0,3
TKT0010231,CUST01048,2025-07-12,Low,Onboarding Help,16.0,4
TKT0010232,CUST01048,2025-06-15,Low,Account Access,1.0,4
TKT0010233,CUST01048,2025-07-06,Urgent,Performance Issue,11.0,2
TKT0010234,CUST01048,2025-08-08,Low,Onboarding Help,5.0,2
TKT0010235,CUST01048,2025-08-23,Urgent,Billing,49.0,2
TKT0010236,CUST01048,2025-07-27,Urgent,Billing,10.0,1
TKT0010237,CUST01048,2025-08-13,High,Billing,9.0,2
TKT0010238,CUST01048,2025-08-20,Urgent,Billing,14.0,2
TKT0010239,CUST01511,2025-11-15,Medium,Bug Report,1.0,2
TKT0010240,CUST01511,2025-09-06,High,Performance Issue,17.0,4
TKT0010241,CUST01511,2025-10-22,Low,General Question,2.0,5
TKT0010242,CUST01511,2025-07-07,High,Billing,1.0,5
