subscription_id,customer_id,plan_tier,start_date,billing_cycle,mrr_amount,status,change_type
SUB002997,CUST02664,Starter,2025-02-01,Monthly,44.1,Active,New
SUB002998,CUST02665,Starter,2025-04-05,Annual,46.55,Active,New
SUB002999,CUST02666,Starter,2024-09-04,Monthly,49,Active,New
SUB003000,CUST02667,Starter,2025-02-23,Monthly,44.1,Cancelled,New
SUB003001,CUST02668,Starter,2024-09-17,Monthly,49,Active,New
SUB003002,CUST02669,Growth,2024-09-15,Monthly,199,Active,New
SUB003003,CUST02669,Enterprise,2025-10-15,Monthly,899,Active,Upgrade
SUB003004,CUST02670,Starter,2024-05-24,Monthly,49,Active,New
SUB003005,CUST02671,Enterprise,2025-09-25,Monthly,899,Active,New
SUB003006,CUST02672,Starter,2025-11-29,Monthly,49,Active,New
SUB003007,CUST02673,Enterprise,2024-10-28,Monthly,809.1,Cancelled,New
SUB003008,CUST02674,Growth,2025-09-14,Annual,169.15,Active,New
SUB003009,CUST02675,Enterprise,2023-06-19,Annual,899,Active,New
SUB003010,CUST02676,Starter,2025-11-16,Monthly,49,Active,New
SUB003011,CUST02677,Starter,2025-07-13,Monthly,41.65,Active,New
SUB003012,CUST02678,Growth,2024-05-09,Monthly,199,Active,New
SUB003013,CUST02679,Starter,2024-07-01,Monthly,39.2,Active,New
SUB003014,CUST02680,Starter,2025-02-02,Monthly,49,Active,New
SUB003015,CUST02681,Growth,2024-11-04,Monthly,179.1,Active,New
SUB003016,CUST02682,Enterprise,2025-10-03,Monthly,809.1,Active,New
SUB003017,CUST02683,Starter,2023-08-27,Monthly,44.1,Cancelled,New
SUB003018,CUST02684,Enterprise,2025-11-11,Monthly,719.2,Active,New
SUB003019,CUST02685,Enterprise,2025-09-08,Monthly,854.05,Cancelled,New
SUB003020,CUST02686,Growth,2025-08-06,Monthly,199,Cancelled,New
SUB003021,CUST02687,Starter,2024-08-30,Monthly,41.65,Cancelled,New
SUB003022,CUST02688,Growth,2025-08-08,Annual,169.15,Active,New
SUB003023,CUST02688,Starter,2025-11-08,Monthly,41.65,Active,Downgrade
SUB003024,CUST02689,Growth,2025-10-18,Monthly,169.15,Active,New
SUB003025,CUST02690,Enterprise,2025-04-08,Annual,719.2,Active,New
SUB003026,CUST02691,Enterprise,2025-10-08,Annual,899,Active,New
SUB003027,CUST02692,Growth,2024-01-30,Monthly,159.2,Active,New
SUB003028,CUST02693,Growth,2024-11-01,Annual,199,Active,New
SUB003029,CUST02694,Growth,2025-09-12,Monthly,199,Active,New
SUB003030,CUST02694,Enterprise,2025-12-12,Monthly,899,Active,Upgrade
SUB003031,CUST02695,Growth,2024-07-21,Monthly,189.05,Cancelled,New
SUB003032,CUST02696,Growth,2025-06-16,Annual,199,Active,New
SUB003033,CUST02697,Enterprise,2025-05-04,Monthly,899,Active,New
SUB003034,CUST02698,Enterprise,2025-06-14,Monthly,899,Active,New
SUB003035,CUST02699,Enterprise,2024-08-05,Monthly,899,Active,New
SUB003036,CUST02700,Starter,2023-12-31,Monthly,46.55,Cancelled,New
SUB003037,CUST02701,Growth,2024-04-13,Monthly,199,Cancelled,New
SUB003038,CUST02702,Enterprise,2025-08-18,Monthly,854.05,Active,New
SUB003039,CUST02703,Starter,2025-07-22,Monthly,49,Cancelled,New
SUB003040,CUST02704,Starter,2025-10-26,Monthly,49,Cancelled,New
SUB003041,CUST02705,Starter,2024-02-25,Monthly,41.65,Active,New
SUB003042,CUST02706,Starter,2024-08-22,Monthly,49,Active,New
SUB003043,CUST02707,Growth,2024-11-28,Monthly,199,Active,New
SUB003044,CUST02708,Starter,2025-08-20,Monthly,44.1,Active,New
SUB003045,CUST02709,Growth,2023-10-07,Annual,169.15,Cancelled,New
SUB003046,CUST02710,Enterprise,2025-03-24,Monthly,809.1,Active,New
SUB003047,CUST02711,Growth,2025-08-26,Monthly,199,Active,New
SUB003048,CUST02711,Enterprise,2025-11-26,Monthly,899,Active,Upgrade
SUB003049,CUST02712,Starter,2025-07-28,Monthly,49,Active,New
SUB003050,CUST02713,Enterprise,2025-04-25,Annual,854.05,Active,New
SUB003051,CUST02714,Starter,2025-01-15,Monthly,41.65,Active,New
SUB003052,CUST02715,Starter,2025-10-29,Monthly,49,Cancelled,New
SUB003053,CUST02716,Enterprise,2025-02-03,Monthly,764.15,Active,New
SUB003054,CUST02717,Starter,2024-06-01,Monthly,36.75,Active,New
SUB003055,CUST02717,Growth,2025-03-01,Monthly,149.25,Active,Upgrade
SUB003056,CUST02718,Starter,2024-04-20,Annual,44.1,Cancelled,New
SUB003057,CUST02719,Growth,2025-10-22,Monthly,159.2,Cancelled,New
SUB003058,CUST02720,Starter,2024-07-14,Monthly,49,Active,New
SUB003059,CUST02721,Starter,2025-01-27,Monthly,49,Active,New
SUB003060,CUST02722,Growth,2025-06-14,Annual,189.05,Cancelled,New
SUB003061,CUST02723,Growth,2024-10-01,Annual,199,Cancelled,New
SUB003062,CUST02724,Growth,2024-12-22,Monthly,199,Active,New
SUB003063,CUST02725,Growth,2025-09-13,Annual,199,Active,New
SUB003064,CUST02726,Starter,2023-09-05,Monthly,44.1,Cancelled,New
SUB003065,CUST02727,Starter,2024-03-16,Annual,41.65,Cancelled,New
SUB003066,CUST02728,Enterprise,2025-01-10,Annual,764.15,Active,New
SUB003067,CUST02729,Growth,2025-05-22,Monthly,199,Cancelled,New
SUB003068,CUST02730,Enterprise,2025-05-21,Monthly,899,Active,New
SUB003069,CUST02731,Growth,2023-02-24,Monthly,199,Cancelled,New
SUB003070,CUST02732,Enterprise,2024-11-28,Monthly,899,Active,New
SUB003071,CUST02732,Growth,2025-07-28,Annual,199,Active,Downgrade
SUB003072,CUST02733,Growth,2025-04-29,Monthly,189.05,Cancelled,New
SUB003073,CUST02734,Enterprise,2024-08-24,Monthly,809.1,Active,New
SUB003074,CUST02735,Starter,2023-12-23,Annual,49,Active,New
SUB003075,CUST02736,Growth,2025-10-06,Monthly,199,Active,New
SUB003076,CUST02737,Enterprise,2025-09-12,Monthly,899,Active,New
SUB003077,CUST02738,Starter,2025-11-23,Monthly,49,Cancelled,New
SUB003078,CUST02739,Enterprise,2025-07-30,Monthly,899,Active,New
SUB003079,CUST02740,Growth,2024-08-31,Annual,199,Active,New
SUB003080,CUST02741,Enterprise,2025-07-18,Monthly,854.05,Active,New
SUB003081,CUST02742,Growth,2024-07-17,Monthly,199,Active,New
SUB003082,CUST02743,Starter,2025-08-12,Monthly,49,Active,New
SUB003083,CUST02744,Growth,2025-08-13,Annual,189.05,Active,New
SUB003084,CUST02744,Enterprise,2025-11-13,Monthly,854.05,Active,Upgrade
SUB003085,CUST02745,Starter,2024-06-20,Monthly,49,Active,New
SUB003086,CUST02746,Enterprise,2025-08-24,Monthly,899,Active,New
SUB003087,CUST02747,Starter,2025-11-09,Monthly,39.2,Active,New
SUB003088,CUST02748,Growth,2025-09-04,Monthly,189.05,Active,New
SUB003089,CUST02749,Starter,2025-05-29,Annual,49,Active,New
SUB003090,CUST02749,Growth,2025-11-29,Annual,199,Active,Upgrade
SUB003091,CUST02750,Enterprise,2025-06-11,Monthly,899,Active,New
SUB003092,CUST02750,Growth,2025-11-11,Annual,199,Active,Downgrade
SUB003093,CUST02751,Starter,2024-07-19,Monthly,41.65,Cancelled,New
SUB003094,CUST02752,Growth,2025-08-31,Monthly,199,Active,New
SUB003095,CUST02753,Starter,2023-10-14,Monthly,36.75,Cancelled,New
SUB003096,CUST02754,Growth,2025-04-19,Monthly,149.25,Active,New
SUB003097,CUST02754,Starter,2025-07-19,Monthly,36.75,Active,Downgrade
SUB003098,CUST02755,Growth,2025-08-02,Monthly,179.1,Cancelled,New
SUB003099,CUST02756,Enterprise,2025-04-04,Monthly,674.25,Active,New
SUB003100,CUST02757,Enterprise,2024-10-27,Annual,899,Cancelled,New
SUB003101,CUST02758,Growth,2023-12-13,Monthly,199,Active,New
SUB003102,CUST02759,Growth,2025-05-12,Monthly,159.2,Active,New
SUB003103,CUST02760,Enterprise,2025-04-12,Monthly,809.1,Active,New
SUB003104,CUST02761,Growth,2025-11-14,Monthly,169.15,Active,New
SUB003105,CUST02762,Starter,2024-08-11,Annual,49,Active,New
SUB003106,CUST02763,Growth,2024-09-19,Monthly,199,Active,New
SUB003107,CUST02763,Enterprise,2025-10-19,Annual,899,Active,Upgrade
SUB003108,CUST02764,Starter,2025-02-07,Monthly,49,Active,New
SUB003109,CUST02764,Growth,2025-08-07,Monthly,199,Active,Upgrade
SUB003110,CUST02765,Starter,2025-11-18,Monthly,49,Active,New
SUB003111,CUST02766,Starter,2023-11-23,Annual,49,Active,New
SUB003112,CUST02767,Starter,2025-06-17,Annual,44.1,Active,New
SUB003113,CUST02768,Growth,2025-09-06,Monthly,199,Active,New
SUB003114,CUST02768,Enterprise,2025-12-06,Monthly,899,Active,Upgrade
SUB003115,CUST02769,Starter,2024-08-19,Monthly,49,Active,New
SUB003116,CUST02770,Enterprise,2025-01-15,Annual,899,Active,New
SUB003117,CUST02771,Starter,2025-11-23,Monthly,49,Cancelled,New
SUB003118,CUST02772,Enterprise,2025-09-29,Monthly,899,Cancelled,New
SUB003119,CUST02773,Starter,2024-09-13,Monthly,49,Cancelled,New
SUB003120,CUST02774,Growth,2024-07-28,Monthly,189.05,Active,New
SUB003121,CUST02775,Starter,2025-05-21,Monthly,41.65,Active,New
SUB003122,CUST02776,Enterprise,2024-10-19,Annual,899,Active,New
SUB003123,CUST02777,Growth,2025-05-28,Annual,199,Active,New
SUB003124,CUST02778,Enterprise,2023-05-31,Monthly,899,Active,New
SUB003125,CUST02779,Growth,2024-08-31,Monthly,199,Cancelled,New
SUB003126,CUST02780,Growth,2024-02-15,Monthly,179.1,Cancelled,New
SUB003127,CUST02781,Growth,2025-05-06,Monthly,179.1,Active,New
SUB003128,CUST02782,Starter,2023-08-24,Monthly,39.2,Active,New
SUB003129,CUST02783,Growth,2025-04-11,Monthly,169.15,Active,New
SUB003130,CUST02783,Enterprise,2025-09-11,Monthly,764.15,Active,Upgrade
SUB003131,CUST02784,Enterprise,2025-07-15,Monthly,809.1,Active,New
SUB003132,CUST02784,Growth,2025-11-15,Monthly,179.1,Active,Downgrade
SUB003133,CUST02785,Starter,2024-07-17,Monthly,46.55,Active,New
SUB003134,CUST02785,Growth,2025-07-17,Monthly,189.05,Active,Upgrade
SUB003135,CUST02786,Starter,2023-08-23,Monthly,36.75,Active,New
SUB003136,CUST02787,Starter,2023-11-15,Annual,36.75,Active,New
SUB003137,CUST02788,Growth,2025-07-30,Monthly,199,Active,New
SUB003138,CUST02788,Enterprise,2025-10-30,Monthly,899,Active,Upgrade
SUB003139,CUST02789,Growth,2023-12-29,Monthly,179.1,Active,New
SUB003140,CUST02790,Enterprise,2024-12-24,Annual,899,Active,New
SUB003141,CUST02791,Enterprise,2025-11-16,Monthly,719.2,Active,New
SUB003142,CUST02792,Starter,2024-12-04,Annual,49,Cancelled,New
SUB003143,CUST02793,Starter,2025-10-29,Annual,49,Active,New
SUB003144,CUST02794,Starter,2025-10-27,Annual,44.1,Active,New
SUB003145,CUST02795,Growth,2025-08-01,Annual,169.15,Cancelled,New
SUB003146,CUST02796,Growth,2024-10-07,Monthly,179.1,Active,New
SUB003147,CUST02796,Enterprise,2025-08-07,Monthly,809.1,Active,Upgrade
SUB003148,CUST02797,Starter,2024-07-29,Annual,49,Active,New
SUB003149,CUST02798,Starter,2024-08-23,Monthly,46.55,Active,New
SUB003150,CUST02799,Starter,2024-05-14,Monthly,44.1,Active,New
SUB003151,CUST02800,Starter,2025-02-14,Annual,49,Cancelled,New
SUB003152,CUST02801,Starter,2025-05-26,Monthly,46.55,Cancelled,New
SUB003153,CUST02802,Enterprise,2025-04-22,Monthly,899,Active,New
SUB003154,CUST02803,Growth,2024-07-25,Monthly,159.2,Active,New
SUB003155,CUST02804,Growth,2023-06-27,Monthly,179.1,Cancelled,New
SUB003156,CUST02805,Growth,2024-10-23,Annual,169.15,Cancelled,New
SUB003157,CUST02806,Growth,2023-06-10,Monthly,179.1,Active,New
SUB003158,CUST02807,Starter,2025-10-06,Monthly,49,Active,New
SUB003159,CUST02808,Growth,2024-12-10,Monthly,199,Active,New
SUB003160,CUST02808,Starter,2025-05-10,Monthly,49,Active,Downgrade
SUB003161,CUST02809,Starter,2025-05-11,Annual,46.55,Active,New
SUB003162,CUST02810,Growth,2024-05-17,Annual,179.1,Active,New
SUB003163,CUST02811,Growth,2025-06-08,Monthly,189.05,Active,New
SUB003164,CUST02812,Enterprise,2025-09-01,Monthly,899,Active,New
SUB003165,CUST02812,Growth,2025-12-01,Monthly,199,Active,Downgrade
SUB003166,CUST02813,Enterprise,2025-02-26,Monthly,899,Active,New
SUB003167,CUST02814,Enterprise,2024-09-30,Annual,809.1,Cancelled,New
SUB003168,CUST02815,Starter,2024-10-20,Monthly,41.65,Active,New
SUB003169,CUST02816,Growth,2024-02-12,Monthly,189.05,Active,New
SUB003170,CUST02817,Starter,2025-11-17,Monthly,46.55,Active,New
SUB003171,CUST02818,Growth,2024-08-21,Monthly,179.1,Active,New
SUB003172,CUST02819,Enterprise,2024-12-19,Annual,764.15,Active,New
SUB003173,CUST02819,Growth,2025-11-19,Annual,169.15,Active,Downgrade
SUB003174,CUST02820,Growth,2025-11-18,Monthly,199,Active,New
SUB003175,CUST02821,Growth,2024-08-30,Annual,189.05,Active,New
SUB003176,CUST02822,Growth,2024-07-20,Monthly,199,Cancelled,New
SUB003177,CUST02823,Growth,2024-05-11,Monthly,189.05,Cancelled,New
SUB003178,CUST02824,Starter,2023-10-31,Annual,49,Cancelled,New
SUB003179,CUST02825,Starter,2025-05-23,Annual,49,Active,New
SUB003180,CUST02826,Growth,2024-02-01,Annual,169.15,Active,New
SUB003181,CUST02827,Starter,2024-12-29,Annual,49,Active,New
SUB003182,CUST02828,Growth,2023-10-25,Annual,169.15,Cancelled,New
SUB003183,CUST02829,Growth,2025-03-14,Annual,179.1,Active,New
SUB003184,CUST02830,Enterprise,2024-08-28,Monthly,809.1,Active,New
SUB003185,CUST02831,Growth,2024-12-10,Annual,199,Active,New
SUB003186,CUST02832,Growth,2025-04-28,Monthly,179.1,Active,New
SUB003187,CUST02833,Starter,2025-07-01,Monthly,49,Cancelled,New
SUB003188,CUST02834,Starter,2025-09-26,Annual,49,Cancelled,New
SUB003189,CUST02835,Growth,2025-06-08,Monthly,169.15,Active,New
SUB003190,CUST02835,Enterprise,2025-09-08,Monthly,764.15,Active,Upgrade
SUB003191,CUST02836,Enterprise,2025-04-15,Monthly,899,Active,New
SUB003192,CUST02837,Enterprise,2025-09-29,Annual,809.1,Active,New
SUB003193,CUST02838,Starter,2025-11-16,Monthly,49,Active,New
SUB003194,CUST02839,Growth,2025-02-08,Annual,169.15,Active,New
SUB003195,CUST02839,Enterprise,2025-06-08,Monthly,764.15,Active,Upgrade
SUB003196,CUST02840,Starter,2025-07-31,Annual,49,Active,New
SUB003197,CUST02841,Starter,2025-08-01,Annual,49,Cancelled,New
SUB003198,CUST02842,Enterprise,2025-09-23,Monthly,809.1,Active,New
SUB003199,CUST02843,Starter,2024-08-17,Monthly,49,Active,New
SUB003200,CUST02844,Starter,2024-04-03,Annual,41.65,Active,New
SUB003201,CUST02845,Starter,2025-01-04,Monthly,44.1,Cancelled,New
SUB003202,CUST02846,Starter,2023-05-04,Monthly,49,Active,New
SUB003203,CUST02847,Growth,2024-06-02,Monthly,159.2,Active,New
SUB003204,CUST02848,Enterprise,2024-08-12,Monthly,854.05,Active,New
SUB003205,CUST02849,Growth,2025-09-16,Monthly,199,Active,New
SUB003206,CUST02850,Growth,2025-07-25,Monthly,179.1,Active,New
SUB003207,CUST02851,Growth,2025-02-01,Monthly,149.25,Active,New
SUB003208,CUST02852,Growth,2025-11-06,Annual,179.1,Active,New
SUB003209,CUST02853,Growth,2025-01-28,Monthly,159.2,Active,New
SUB003210,CUST02853,Enterprise,2025-10-28,Annual,719.2,Active,Upgrade
SUB003211,CUST02854,Enterprise,2023-10-26,Monthly,764.15,Cancelled,New
SUB003212,CUST02855,Starter,2024-04-23,Monthly,49,Active,New
SUB003213,CUST02856,Starter,2025-02-08,Monthly,39.2,Active,New
SUB003214,CUST02857,Enterprise,2025-06-18,Annual,899,Active,New
SUB003215,CUST02858,Enterprise,2025-09-21,Monthly,674.25,Active,New
SUB003216,CUST02859,Starter,2024-06-16,Annual,46.55,Cancelled,New
SUB003217,CUST02860,Growth,2023-04-02,Monthly,199,Active,New
SUB003218,CUST02861,Starter,2023-12-12,Monthly,49,Active,New
SUB003219,CUST02862,Growth,2024-05-09,Annual,199,Active,New
SUB003220,CUST02862,Starter,2024-12-09,Monthly,49,Active,Downgrade
SUB003221,CUST02863,Starter,2025-05-27,Annual,49,Active,New
SUB003222,CUST02864,Enterprise,2023-09-27,Monthly,809.1,Active,New
SUB003223,CUST02865,Starter,2025-05-12,Annual,49,Cancelled,New
SUB003224,CUST02866,Enterprise,2024-11-10,Monthly,899,Active,New
SUB003225,CUST02867,Growth,2024-02-02,Monthly,189.05,Active,New
SUB003226,CUST02868,Growth,2025-11-24,Monthly,199,Active,New
SUB003227,CUST02869,Starter,2024-03-16,Monthly,49,Active,New
SUB003228,CUST02869,Growth,2024-06-16,Monthly,199,Active,Upgrade
SUB003229,CUST02870,Growth,2024-12-21,Monthly,199,Active,New
SUB003230,CUST02871,Starter,2024-08-11,Annual,49,Active,New
SUB003231,CUST02871,Growth,2025-07-11,Annual,199,Active,Upgrade
SUB003232,CUST02872,Starter,2024-10-04,Monthly,49,Active,New
SUB003233,CUST02873,Growth,2025-05-31,Annual,159.2,Active,New
SUB003234,CUST02873,Starter,2025-09-30,Monthly,39.2,Active,Downgrade
SUB003235,CUST02874,Growth,2025-08-03,Monthly,169.15,Cancelled,New
SUB003236,CUST02875,Growth,2025-07-29,Monthly,199,Active,New
SUB003237,CUST02875,Enterprise,2025-10-29,Monthly,899,Active,Upgrade
SUB003238,CUST02876,Starter,2025-06-08,Annual,49,Active,New
SUB003239,CUST02876,Growth,2025-09-08,Annual,199,Active,Upgrade
SUB003240,CUST02877,Growth,2024-09-06,Monthly,189.05,Cancelled,New
SUB003241,CUST02878,Starter,2025-05-22,Monthly,41.65,Active,New
SUB003242,CUST02878,Growth,2025-08-22,Monthly,169.15,Active,Upgrade
SUB003243,CUST02879,Starter,2023-12-18,Monthly,49,Cancelled,New
SUB003244,CUST02880,Starter,2023-08-10,Annual,39.2,Active,New
SUB003245,CUST02881,Starter,2023-10-31,Annual,39.2,Active,New
SUB003246,CUST02882,Starter,2025-05-02,Monthly,44.1,Active,New
SUB003247,CUST02883,Growth,2025-05-01,Monthly,179.1,Active,New
SUB003248,CUST02883,Enterprise,2025-09-01,Monthly,809.1,Active,Upgrade
SUB003249,CUST02884,Starter,2025-05-07,Monthly,36.75,Cancelled,New
SUB003250,CUST02885,Enterprise,2025-06-07,Annual,899,Active,New
SUB003251,CUST02886,Starter,2023-09-04,Monthly,49,Active,New
SUB003252,CUST02887,Enterprise,2023-07-04,Monthly,719.2,Active,New
SUB003253,CUST02888,Enterprise,2025-01-04,Monthly,899,Active,New
SUB003254,CUST02889,Starter,2024-03-19,Monthly,41.65,Active,New
SUB003255,CUST02889,Growth,2024-10-19,Annual,169.15,Active,Upgrade
SUB003256,CUST02890,Starter,2025-02-13,Annual,49,Active,New
SUB003257,CUST02891,Enterprise,2025-01-27,Monthly,719.2,Active,New
SUB003258,CUST02892,Growth,2024-02-02,Monthly,179.1,Active,New
SUB003259,CUST02893,Growth,2024-07-14,Monthly,199,Active,New
SUB003260,CUST02894,Starter,2025-10-15,Monthly,44.1,Active,New
SUB003261,CUST02895,Enterprise,2023-12-17,Annual,719.2,Active,New
SUB003262,CUST02896,Growth,2025-11-18,Monthly,189.05,Active,New
SUB003263,CUST02897,Growth,2023-06-01,Monthly,179.1,Cancelled,New
SUB003264,CUST02898,Starter,2025-09-08,Annual,49,Active,New
SUB003265,CUST02899,Enterprise,2024-06-18,Monthly,764.15,Active,New
SUB003266,CUST02899,Growth,2025-09-18,Annual,169.15,Active,Downgrade
SUB003267,CUST02900,Growth,2025-01-07,Monthly,199,Cancelled,New
SUB003268,CUST02901,Enterprise,2023-09-30,Annual,764.15,Active,New
SUB003269,CUST02902,Growth,2024-11-01,Annual,199,Active,New
SUB003270,CUST02903,Growth,2024-01-15,Monthly,199,Active,New
SUB003271,CUST02904,Starter,2025-01-26,Monthly,41.65,Active,New
SUB003272,CUST02905,Starter,2025-09-30,Monthly,41.65,Active,New
SUB003273,CUST02906,Growth,2024-11-01,Monthly,199,Active,New
SUB003274,CUST02906,Enterprise,2025-08-01,Annual,899,Active,Upgrade
SUB003275,CUST02907,Starter,2023-10-24,Annual,46.55,Active,New
SUB003276,CUST02908,Growth,2024-07-10,Monthly,179.1,Cancelled,New
SUB003277,CUST02909,Starter,2024-05-07,Monthly,44.1,Cancelled,New
SUB003278,CUST02910,Starter,2025-04-24,Annual,49,Active,New
SUB003279,CUST02911,Starter,2025-07-29,Monthly,41.65,Active,New
SUB003280,CUST02912,Growth,2025-03-11,Monthly,199,Active,New
SUB003281,CUST02913,Enterprise,2025-01-24,Monthly,764.15,Active,New
SUB003282,CUST02914,Growth,2025-10-06,Monthly,199,Active,New
SUB003283,CUST02915,Starter,2025-03-10,Monthly,44.1,Active,New
SUB003284,CUST02916,Starter,2025-03-03,Monthly,49,Active,New
SUB003285,CUST02917,Starter,2025-01-20,Monthly,49,Cancelled,New
SUB003286,CUST02918,Starter,2024-05-04,Monthly,49,Active,New
SUB003287,CUST02919,Growth,2025-08-30,Monthly,179.1,Active,New
SUB003288,CUST02920,Growth,2025-11-25,Annual,199,Active,New
SUB003289,CUST02921,Starter,2023-12-21,Monthly,49,Active,New
SUB003290,CUST02921,Growth,2024-03-21,Annual,199,Active,Upgrade
SUB003291,CUST02922,Growth,2025-05-13,Monthly,189.05,Active,New
SUB003292,CUST02922,Starter,2025-11-13,Monthly,46.55,Active,Downgrade
SUB003293,CUST02923,Growth,2025-06-11,Monthly,199,Active,New
SUB003294,CUST02923,Starter,2025-11-11,Monthly,49,Active,Downgrade
SUB003295,CUST02924,Growth,2024-11-17,Monthly,169.15,Active,New
SUB003296,CUST02925,Enterprise,2024-11-08,Monthly,674.25,Active,New
SUB003297,CUST02926,Growth,2024-08-16,Monthly,199,Active,New
SUB003298,CUST02926,Enterprise,2025-01-16,Annual,899,Active,Upgrade
SUB003299,CUST02927,Enterprise,2024-05-16,Monthly,854.05,Active,New
SUB003300,CUST02927,Growth,2025-05-16,Monthly,189.05,Active,Downgrade
SUB003301,CUST02928,Starter,2024-12-10,Monthly,46.55,Active,New
SUB003302,CUST02929,Starter,2025-07-27,Monthly,49,Cancelled,New
SUB003303,CUST02930,Starter,2025-05-03,Monthly,44.1,Active,New
SUB003304,CUST02931,Growth,2024-11-09,Monthly,199,Active,New
SUB003305,CUST02932,Enterprise,2025-06-15,Monthly,899,Cancelled,New
SUB003306,CUST02933,Growth,2024-10-05,Monthly,199,Active,New
SUB003307,CUST02934,Growth,2025-03-24,Annual,169.15,Active,New
SUB003308,CUST02934,Starter,2025-07-24,Monthly,41.65,Active,Downgrade
SUB003309,CUST02935,Starter,2024-01-24,Monthly,41.65,Cancelled,New
SUB003310,CUST02936,Starter,2025-07-31,Monthly,49,Active,New
SUB003311,CUST02937,Starter,2025-07-04,Annual,49,Active,New
SUB003312,CUST02938,Starter,2025-07-29,Annual,36.75,Cancelled,New
SUB003313,CUST02939,Growth,2025-08-24,Monthly,199,Active,New
SUB003314,CUST02940,Growth,2024-11-19,Annual,199,Active,New
